"Brand","Price","Photo","Model.Number","Engine.Type","Fuel.Type","Fuel.Tank.Capacity..Litres.","Air.Conditioner","Heater","AntiLock.Braking.System","Central.Locking","Power.Steering","Power.Windows","Leather.Seats","Anti.Lock.Braking","Brake.Assist","Central.Locking.1","Power.Door.Locks","Child.Safety.Locks","Night.Rear.View.Mirror","Rear.Seat.Belts","Door.Ajar.Warning","Adjustable.Seats","Crash.Sensor","Engine.Check.Warning","Rear.Camera","Anti.Theft.Device","Touch.Screen","Audio.System.Remote.Control","Speakers.Front...back","Bluetooth.Connectivity","USB...Auxiliary.Input","Adjustable.Steering.Column","Height.Adjustable.Driving.Seat","Digital.Clock","Smoke.Headlamps","Electric.Folding.Rear.View.Mirror","Automatic.Climate.Control","Low.Fuel.Warning.Light","Parking.Sensors","Bottle.Holder","Voice.Control","Seat.Belt.Warning","Vehicle.Stability.Control.System","Engine.Immobilizer","Rear.Reading.Lamp","Radio","Outside.Temperature.Display","Fog.Lights.Front...Back","Centrally.Mounted.Fuel.Tank","CD.Player","DVD.Player","Electric.Adjustable.Seats","Keyless.Entry","Tyre.Pressure.Monitor","Smart.Access.Card.Entry","Xenon.Headlamps","Halogen.Headlamps","Removable.Convertible.Top","Cassette.Player","power_hp","pojemnosc_L","moment_obrotowy_lb_ft","wysokosc_in","dlugosc_in","szerokosc_in","rozstaw_osi_in","przeswit_in","cylindry","bak","skrzynia_biegow","naped","siedzenia","drzwi","waga_lbs","paliwo","city_mpg","highway_mpg","nadwozie"
"MINI","41,500","https://www.ccarprice.com/products/Mini_Countryman_John_Cooper_Works_ALL4_2022.jpg","Countryman John Cooper Works ALL4 2022","2.0L Turbo Inline-4 Gas","Gasoline","16.1 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","","","","","","","","","Yes","","","","","",301,2,331,61.4,169.7,71.7,105.1,NA,4,61,"Automatic","all",5,4,3789,"Petrol",23,30,"SUV"
"MINI","31,900","https://www.ccarprice.com/products/Mini_Convertible_Cooper_S_2022.gif","Convertible Cooper S 2022","2.0L Turbo Inline-4 Gas","Gasoline","11.6 gallons","Yes","Yes","Yes","Yes","Yes","","","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","Yes","","Yes","","","","","","","","","","","",189,2,206,55.7,151.1,68,98.2,NA,4,42,"Manual","front",4,2,3018,"Petrol",23,33,"Convertible"
"MINI","32,900","https://www.ccarprice.com/products/Mini_Clubman_Cooper_S_ALL4_2022_ccarprice.jpg","Clubman Cooper S ALL4 2022","2.0L Turbo Inline-4 Gas","Gasoline","13.2 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","","","","Yes","","","","","","",189,2,207,56.7,168.3,70.9,105.1,NA,4,49,"Automatic","all",5,4,3534,"Petrol",23,32,"Wagon"
"MINI","29,900","https://www.ccarprice.com/products/Mini_Clubman_Cooper_S_2022.jpg","Clubman Cooper S 2022","2.0L Turbo Inline-4 Gas","Gasoline","13.2 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","","","","Yes","","","","","","",189,2,207,56.7,168.3,70.9,105.1,NA,4,49,"Manual","front",5,4,3307,"Petrol",22,33,"Wagon"
"MINI","32,900","https://www.ccarprice.com/products/Mini_Hardtop_John_Cooper_Works_2022.jpg","Hardtop John Cooper Works 2022","2.0-liter Turbo Inline-4 Gas","Gasoline","11.6 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","","","","","","","","","Yes","","","","","",228,2,235,55.7,152.5,68,98.2,NA,4,42,"Manual","front",4,2,2855,"Petrol",22,31,"Hatchback"
"MINI","22,900","https://www.ccarprice.com/products/Mini_Hardtop_2_Door_2022_1.jpg","Hardtop 2 Door 2022","1.5L Turbo Inline-3 Gas","Gasoline","11.6 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","Yes","","","","","","","Yes","","","","","","",134,1.5,162,55.7,152.2,68,98.2,NA,3,42,"Manual","front",4,2,2712,"Petrol",27,37,"Hatchback"
"MINI","38,900","https://www.ccarprice.com/products/Mini_Convertible_John_Cooper_Works_2022.jpg","Convertible John Cooper Works 2022","2.0L Turbo Inline-4 Gas","Gasoline","11.6 gallons","Yes","Yes","Yes","Yes","Yes","","","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","Yes","","Yes","","","","","","","","","","","",228,2,235,55.7,152.8,68,98.2,NA,4,42,"Automatic","front",4,2,3144,"Petrol",25,33,"Convertible"
"Fiat","A","https://www.ccarprice.com/products/Fiat_500X_Trekking_Plus_2023.jpg","500X Trekking Plus 2023","1.3-liter Turbo Inline-4 Gas","Gasoline","12.7 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","Yes","Yes","Yes","Yes","Yes","","","Yes","","","","Yes","Yes","Yes","","","","","","","",177,1.3,210,63.7,167.2,70.7,101.2,NA,NA,45,"Automatic","all",5,4,3305,"Petrol",24,30,"SUV"
"Fiat","A","https://www.ccarprice.com/products/Fiat_500x_Trekking_Plus_2023.gif","500x Trekking Plus 2023","1.3-liter Turbo Inline-4 Gas","Gasoline","12.7 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",177,1.3,210,63.7,167.2,70.7,101.2,NA,NA,45,"Automatic","all",5,4,3305,"Petrol",24,30,"SUV"
"Fiat","A","https://www.ccarprice.com/products/Fiat-500X-Sport-2023.jpg","500X Sport 2023","1.3-liter Turbo Inline-4 Gas","Gasoline","12.7 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","","Yes","","","","","","","","","","","","","","",177,1.3,210,63.7,167.2,70.7,101.2,NA,NA,45,"Automatic","all",5,4,3305,"Petrol",24,30,"SUV"
"Fiat","A","https://www.ccarprice.com/products/Fiat_500X_Trekking_2023_1.jpg","500X Trekking 2023","1.3-liter Turbo Inline-4 Gas","Gasoline","12.7 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","","Yes","","","","","","","","","","","","","","",177,1.3,210,63.7,167.2,70.7,101.2,NA,NA,45,"Automatic","all",5,4,3305,"Petrol",24,30,"SUV"
"Fiat","A","https://www.ccarprice.com/products/Fiat_500X_Yacht_Club_Capri_2023_1.jpg","500X Yacht Club Capri 2023","1.3-liter Turbo Inline-4 Gas","Gasoline","12.7 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","","Yes","","","","","","","","","","","","","","",177,1.3,210,63.7,167.2,70.7,101.2,NA,NA,45,"Automatic","all",5,4,3305,"Petrol",24,30,"SUV"
"Fiat","22,440","https://www.ccarprice.com/products/Fiat_500_Icon_2022.jpg","500 Icon 2022","42kWh/one electric motor","Electric","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","","Yes","","","","","","","","","","","","","","",116,NA,163,60.1,143,66.3,97.4,5.3,NA,NA,"Automatic","front",4,2,3305,"Electric",70,0,"Hatchback"
"Fiat","28,300","https://www.ccarprice.com/products/Fiat_500X_2023_1.jpg","500X 2023","1.3-liter Turbo Inline-4 Gas","Gasoline","12.7 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","","Yes","","","","","","","","","","","","","","",177,1.3,210,63.7,167.2,70.7,101.2,NA,NA,45,"Automatic","all",5,4,3305,"Petrol",24,30,"SUV"
"Fiat","22,440","https://www.ccarprice.com/products/Fiat_500_Icon.jpg","500 Icon","42kWh/one electric motor","","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","","Yes","","","","","","","","","","","","","","",116,NA,163,NA,NA,NA,NA,NA,NA,NA,"Automatic","front",NA,2,NA,"Unknown",NA,NA,""
"Fiat","28,900","https://www.ccarprice.com/products/Fiat_500X_Pop_2023_1.jpg","500X Pop 2023","1.3-liter Turbo Inline-4 Gas","Gasoline","12.7 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","","Yes","","","","","","","","","","","","","","",177,1.3,210,63.7,167.2,70.7,101.2,NA,NA,45,"Automatic","all",5,4,3305,"Petrol",24,30,"SUV"
"Fiat","28,610","https://www.ccarprice.com/products/Fiat_500X_Sport_SUV_2022.jpg","500X Sport 2022","1.3-liter Turbo Inline-4 Gas","Gasoline","12.7 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","","Yes","","","","","","","","","","","","","","",177,1.3,210,63.7,167.2,70.7,101.2,NA,NA,45,"Automatic","all",5,4,3305,"Petrol",24,30,"SUV"
"Fiat","28,610","https://www.ccarprice.com/products/Fiat_500X_Yacht_Club_Capri_2022.jpg","500X Yacht Club Capri 2022","1.3-liter Turbo Inline-4 Gas","Gasoline","12.7 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","","Yes","","","","","","","","","","","","","","",177,1.3,210,63.7,167.2,70.7,101.2,NA,NA,45,"Automatic","all",5,4,3305,"Petrol",24,30,"SUV"
"Fiat","28,610","https://www.ccarprice.com/products/Fiat_500X_Sport_2022.jpg","500X Sport 2022","1.3-liter Turbo Inline-4 Gas","Gasoline","12.7 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","","Yes","","","","","","","","","","","","","","",177,1.3,210,63.7,167.2,70.7,101.2,NA,NA,45,"Automatic","all",5,4,3305,"Petrol",24,30,"SUV"
"Fiat","31,860","https://www.ccarprice.com/products/Fiat_500X_Trekking_Plus_2022.jpg","500X Trekking Plus 2022","1.3-liter Turbo Inline-4 Gas","Gasoline","12.7 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","","Yes","","","","","","","","","","","","","","",177,1.3,210,63.7,167.2,70.7,101.2,NA,NA,45,"Automatic","all",5,4,3305,"Petrol",24,30,"SUV"
"Fiat","28,435","https://www.ccarprice.com/products/Fiat_500X_Trekking_2022_2.jpg","500X Trekking 2022","1.3-liter Turbo Inline-4 Gas","Gasoline","12.7 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","","Yes","","","","","","","","","","","","","","",177,1.3,210,63.7,167.2,70.7,101.2,NA,NA,45,"Automatic","all",5,4,3305,"Petrol",24,30,"SUV"
"Fiat","27,300","https://www.ccarprice.com/products/Fiat_500X_Pop_2022_1.jpg","500X Pop 2022","1.3-liter Turbo Inline-4 Gas","Gasoline","12.7 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","","Yes","","","","","","","","","","","","","","",177,1.3,210,63.7,167.2,70.7,101.2,NA,NA,45,"Automatic","all",5,4,3305,"Petrol",24,30,"SUV"
"Fiat","29,740","https://www.ccarprice.com/products/Fiat-500X-Trekking-Plus-2021.jpg","500X Trekking Plus 2021","1.3-liter Turbo Inline-4 Gas","Gasoline","12.7 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","","Yes","Yes","","","","","Yes","","","","","","","","",177,1.3,210,63.7,167.2,70.7,101.2,NA,54,45,"Automatic","all",5,4,3305,"Petrol",24,30,"SUV"
"Fiat","27,140","https://www.ccarprice.com/products/Fiat-500X-Sport-2021.jpg","500X Sport 2021","1.3-liter Turbo Inline-4 Gas","Gasoline","12.7 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","","","","","","",177,1.3,210,63.7,167.2,70.7,101.2,NA,4,45,"Automatic","all",5,4,3305,"Petrol",24,30,"SUV"
"Fiat","26,240","https://www.ccarprice.com/products/Fiat_500X_Trekking_2021.jpg","500X Trekking 2021","1.3-liter Turbo Inline-4 Gas","Gasoline","12.7 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","","Yes","Yes","Yes","","","","Yes","Yes","","","","","","","",177,1.3,210,63.7,168.2,70.7,101.2,NA,4,45,"Automatic","all",5,4,3305,"Petrol",24,30,"SUV"
"Fiat","24,840","https://www.ccarprice.com/products/Fiat-500X-Pop-2021_1.jpg","500X Pop 2021","1.3-liter Turbo Inline-4 Gas","Gasoline","12.7 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","","Yes","Yes","","","","","Yes","","","","","","","","",177,1.3,210,63.7,167.2,70.7,101.2,NA,4,45,"Automatic","all",5,4,3305,"Petrol",24,30,"SUV"
"Fiat","69,000","https://www.ccarprice.com/products/Fiat-500-la-Prima-2021_1.jpg","500 la Prima 2021","Electric","Electric","TBC","Yes","","","Yes","Yes","Yes","","","","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","","","Yes","Yes","","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","","Yes","Yes","","","","","","Yes","","","","","","","",NA,NA,NA,NA,167.2,70.7,NA,NA,NA,0,"Automatic","",4,2,NA,"Electric",70,0,"Hatchback"
"Fiat","32,500","https://www.ccarprice.com/products/Fiat-500-electric-2021.jpg","500 electric 2021","Electric","Electric","N/A","Yes","","","Yes","Yes","Yes","","","","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","","","Yes","Yes","","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","","Yes","Yes","","","","","","Yes","","","","","","","",NA,NA,NA,NA,167.2,70.7,NA,NA,NA,0,"Automatic","",4,2,NA,"Electric",70,0,"Hatchback"
"Fiat","29,490","https://www.ccarprice.com/products/Fiat-500X-Trekking-Plus-202.jpg","500X Trekking Plus 2020","Turbo Premium Unleaded I-4","Gasoline","12.7 gal","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","","Yes","Yes","","","","","Yes","","","","","","","","",177,NA,210,63.7,168.2,70.7,101.2,NA,NA,45,"Automatic","all",5,4,3305,"Petrol",24,30,"SUV"
"Fiat","26,890","https://www.ccarprice.com/products/Fiat-500X-Sport-2020.jpg","500X Sport 2020","Turbo Premium Unleaded I-4","Gasoline","12.7 gal","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","","Yes","Yes","","","","","Yes","","","","","","","","",177,NA,210,63.7,167.2,70.7,101.2,NA,4,45,"Automatic","all",5,4,3305,"Petrol",24,30,"SUV"
"Fiat","25,990","https://www.ccarprice.com/products/Fiat-500X-Trekking-2020.jpg","500X Trekking 2020","Turbo Premium Unleaded I-4","Gasoline","12.7 gal","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","","Yes","Yes","","","","","Yes","","","","","","","","",177,NA,210,63.7,168.2,70.7,101.2,NA,NA,45,"Automatic","all",5,4,3305,"Petrol",24,30,"SUV"
"Fiat","24,590","https://www.ccarprice.com/products/Fiat-500X-Pop-2020.jpg","500X Pop 2020","Turbo Premium Unleaded I-4","Gasoline","12.7 gal","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","","Yes","Yes","","","","","Yes","","","","","","","","",177,NA,210,63.7,167.2,70.7,101.2,NA,NA,45,"Automatic","all",5,4,3305,"Petrol",24,30,"SUV"
"Fiat","70,000","https://www.ccarprice.com/products/Fiat_Strada_2021.jpg","Strada 2021","1.4-liter gasoline","Gasoline","TBC","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","","Yes","Yes","Yes","","Yes","Yes","","Yes","Yes","","","","","Yes","","","","","","","","",NA,1.4,NA,NA,NA,NA,NA,NA,NA,0,"Automatic","front",5,4,NA,"Petrol",NA,NA,""
"Fiat","25,300","https://www.ccarprice.com/products/Fiat-124-Spider-Urbana-Edition-Convertible-2020.jpg","124 Spider Urbana Edition Convertible 2020","1.4L I-4","Premium Unleaded","11.9 gal","Yes","","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","","","Yes","","","","Yes","","","","",160,1.4,184,48.5,159.6,68.5,90.9,NA,NA,42,"Manual","rear",2,2,2436,"Petrol",26,35,"Convertible"
"Fiat","28,100","https://www.ccarprice.com/products/Fiat-124-Spider-Lusso-Convertible-2020.jpg","124 Spider Lusso Convertible 2020","1.4L I-4","Premium Unleaded","11.9 gal","Yes","","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","","","Yes","","","","Yes","","","","",160,1.4,184,48.5,159.6,68.5,90.9,NA,NA,42,"Manual","rear",2,2,2436,"Petrol",26,35,"Convertible"
"Fiat","29,300","https://www.ccarprice.com/products/Fiat-124-Spider-Abarth-Convertible-2020.jpg","124 Spider Abarth Convertible 2020","1.4L I-4","Premium Unleaded","11.9 gal","Yes","","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","","","Yes","","","","Yes","","","","",164,1.4,184,48.5,159.6,68.5,90.9,NA,NA,42,"Manual","rear",2,2,2477,"Petrol",26,35,"Convertible"
"Fiat","25,300","https://www.ccarprice.com/products/Fiat-124-Spider-Classica-Co.jpg","124 Spider Classica Convertible 2020","1.4L I-4","Premium Unleaded","11.9 gal","Yes","","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","","","Yes","","","","Yes","","","","",160,1.4,184,48.5,159.6,68.5,90.9,NA,NA,42,"Manual","front",2,2,2436,"Petrol",26,35,"Convertible"
"Fiat","23,500","https://www.ccarprice.com/products/Fiat-500L-Urbana-Hatch-2020.jpg","500L Urbana Hatch 2020","1.4L I-4","Premium","13.2 gal","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","","","Yes","","","","",160,1.4,184,65.7,168.1,70.9,102.8,NA,4,49,"Automatic","front",5,4,3254,"Petrol",22,30,"Hatchback"
"Fiat","23,500","https://www.ccarprice.com/products/Fiat-500L-Trekking-Hatch-2020.jpg","500L Trekking Hatch 2020","1.4 L Intercooled Turbo I-4","Premium","13.2 gal","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","","","Yes","","","","",160,1.4,184,65.7,168.1,70.9,102.8,NA,4,49,"Automatic","front",5,4,3254,"Petrol",22,30,"Hatchback"
"Fiat","25,300","https://www.ccarprice.com/products/Fiat-500L-Lounge-Hatch-2020.jpg","500L Lounge Hatch 2020","1.4 L Intercooled Turbo Premium Unleaded I-4","Premium","13.2 gal","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","","","","","","","",160,1.4,184,65.7,167.3,69.8,102.8,NA,4,49,"Automatic","front",5,4,3254,"Petrol",22,30,"Hatchback"
"Fiat","21,990","https://www.ccarprice.com/products/Fiat-500L-Pop-Hatch-2020.jpg","500L Pop Hatch 2020","1.4 L Intercooled Turbo Premium Unleaded I-4","Premium","13.2 gal","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","","","","Yes","","","",160,1.4,184,65.7,167.3,69.8,102.8,NA,4,49,"Automatic","front",5,4,3254,"Petrol",22,30,"Hatchback"
"Fiat","29,440","https://www.ccarprice.com/products/Fiat-500X-Trekking-Plus-AWD-2019.jpg","500X Trekking Plus AWD 2019","Turbo Premium Unleaded I-4","Gasoline","12.7 gal","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","","","Yes","","","","",177,NA,210,63.7,NA,75.5,101.2,NA,4,45,"Automatic","all",5,4,3305,"Petrol",24,30,"SUV"
"Fiat","26,240","https://www.ccarprice.com/products/Fiat-500X-Urbana-Edition-AWD-2019.jpg","500X Urbana Edition AWD 2019","Turbo Premium Unleaded I-4","Gasoline","12.7 gal","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","","","Yes","","","","",177,NA,210,63.7,NA,75.5,101.2,NA,4,45,"Automatic","all",5,4,3305,"Petrol",24,30,"SUV"
